,Unnamed: 0,id,license
77951,77951,92sTzXubUgQ,Creative Commons Attribution license (reuse allowed)
77982,77982,92viwQmxqbE,Creative Commons Attribution license (reuse allowed)
77987,77987,92wuec5eWVY,Creative Commons Attribution license (reuse allowed)
78059,78059,9333g4yOhLU,Creative Commons Attribution license (reuse allowed)
78223,78223,93NbWTLypJ8,Creative Commons Attribution license (reuse allowed)
78238,78238,93PoqDYbObI,Creative Commons Attribution license (reuse allowed)
78723,78723,94GpIEbFFfQ,Creative Commons Attribution license (reuse allowed)
78789,78789,94OOKb27ZYI,Creative Commons Attribution license (reuse allowed)
78793,78793,94OsaIkbpf4,Creative Commons Attribution license (reuse allowed)
79039,79039,94rPNPMwoaE,Creative Commons Attribution license (reuse allowed)
79054,79054,94sttBZNQMk,Creative Commons Attribution license (reuse allowed)
79136,79136,950_roc-Iik,Creative Commons Attribution license (reuse allowed)
79291,79291,95IL9NucK5o,Creative Commons Attribution license (reuse allowed)
79321,79321,95LxUh1JWzU,Creative Commons Attribution license (reuse allowed)
79479,79479,95bfnenIF6o,Creative Commons Attribution license (reuse allowed)
79506,79506,95eXe-YupWE,Creative Commons Attribution license (reuse allowed)
79625,79625,95qnzL8CoDA,Creative Commons Attribution license (reuse allowed)
79699,79699,95yBjGw2kgI,Creative Commons Attribution license (reuse allowed)
79969,79969,96WU1ADKoYg,Creative Commons Attribution license (reuse allowed)
80099,80099,96jynJwSZSk,Creative Commons Attribution license (reuse allowed)
80120,80120,96n1rMkNtX4,Creative Commons Attribution license (reuse allowed)
80365,80365,97FpGIdAG9Y,Creative Commons Attribution license (reuse allowed)
80372,80372,97H1w2AQTCU,Creative Commons Attribution license (reuse allowed)
80739,80739,981KfZez7Ws,Creative Commons Attribution license (reuse allowed)
81001,81001,98XOkXMvbDU,Creative Commons Attribution license (reuse allowed)
81084,81084,98gsCeWK434,Creative Commons Attribution license (reuse allowed)
81458,81458,99MfLkKpfp8,Creative Commons Attribution license (reuse allowed)
81469,81469,99NeDqsD4Gk,Creative Commons Attribution license (reuse allowed)
81473,81473,99NwqiZUKvw,Creative Commons Attribution license (reuse allowed)
81580,81580,99Zwa9-olRg,Creative Commons Attribution license (reuse allowed)
81638,81638,99flfqcH6Ps,Creative Commons Attribution license (reuse allowed)
81881,81881,9A6TBuHWJv8,Creative Commons Attribution license (reuse allowed)
82196,82196,9Ai-r6llLWQ,Creative Commons Attribution license (reuse allowed)
82285,82285,9AqjQjHjRtg,Creative Commons Attribution license (reuse allowed)
82395,82395,9B3jqsSyv8w,Creative Commons Attribution license (reuse allowed)
82457,82457,9BD7CYLTndk,Creative Commons Attribution license (reuse allowed)
82708,82708,9BgkAOLV7uo,Creative Commons Attribution license (reuse allowed)
82744,82744,9BjyyNAMZ8Y,Creative Commons Attribution license (reuse allowed)
82907,82907,9C2OThnno84,Creative Commons Attribution license (reuse allowed)
82993,82993,9CCtYA4LL_Y,Creative Commons Attribution license (reuse allowed)
83103,83103,9CQDQ0VbYXw,Creative Commons Attribution license (reuse allowed)
83174,83174,9C_11laqbvM,Creative Commons Attribution license (reuse allowed)
83176,83176,9C_Y0k55VUM,Creative Commons Attribution license (reuse allowed)
83201,83201,9CegjqZUqnw,Creative Commons Attribution license (reuse allowed)
83338,83338,9Cvo8y_5Pfg,Creative Commons Attribution license (reuse allowed)
83426,83426,9D6Mt5m_qEQ,Creative Commons Attribution license (reuse allowed)
83518,83518,9DIkOJsfq3s,Creative Commons Attribution license (reuse allowed)
83551,83551,9DMnhyxlZq8,Creative Commons Attribution license (reuse allowed)
83580,83580,9DPnTaTZNlY,Creative Commons Attribution license (reuse allowed)
83967,83967,9E7auxC37hY,Creative Commons Attribution license (reuse allowed)
84018,84018,9ECzRr71iI4,Creative Commons Attribution license (reuse allowed)
84274,84274,9EjerJo8gKE,Creative Commons Attribution license (reuse allowed)
84352,84352,9EsHmXVMXj8,Creative Commons Attribution license (reuse allowed)
84783,84783,9FeQjN-PzSU,Creative Commons Attribution license (reuse allowed)
84987,84987,9G1WEWzB9aI,Creative Commons Attribution license (reuse allowed)
84998,84998,9G2XQ4VKxI0,Creative Commons Attribution license (reuse allowed)
85218,85218,9GQJvaaaSiA,Creative Commons Attribution license (reuse allowed)
85396,85396,9Gp4f_vJmrg,Creative Commons Attribution license (reuse allowed)
85412,85412,9Gqmd3axD_M,Creative Commons Attribution license (reuse allowed)
85483,85483,9GzKbvugV1g,Creative Commons Attribution license (reuse allowed)
85774,85774,9HX312WC7v4,Creative Commons Attribution license (reuse allowed)
85831,85831,9Hc2qfyu3II,Creative Commons Attribution license (reuse allowed)
86226,86226,9IOHXX5sgiw,Creative Commons Attribution license (reuse allowed)
86312,86312,9IZEzuPvEXI,Creative Commons Attribution license (reuse allowed)
86322,86322,9I_M_Ia25jY,Creative Commons Attribution license (reuse allowed)
86665,86665,9JG5kO6LT5g,Creative Commons Attribution license (reuse allowed)
86709,86709,9JMn6ncVgzY,Creative Commons Attribution license (reuse allowed)
102,102,9JwxqDncqM8,Creative Commons Attribution license (reuse allowed)
337,337,9KKjP-HhuRw,Creative Commons Attribution license (reuse allowed)
469,469,9K_ZAlj8jSA,Creative Commons Attribution license (reuse allowed)
718,718,9L4SpngS9i0,Creative Commons Attribution license (reuse allowed)
828,828,9LI5E4ywXN0,Creative Commons Attribution license (reuse allowed)
905,905,9LQSvE07_qw,Creative Commons Attribution license (reuse allowed)
1201,1201,9LzpjbvQOd8,Creative Commons Attribution license (reuse allowed)
1338,1338,9MF1d8UoRV8,Creative Commons Attribution license (reuse allowed)
1714,1714,9Muh55fX9gQ,Creative Commons Attribution license (reuse allowed)
1907,1907,9NKbNVbmTGE,Creative Commons Attribution license (reuse allowed)
1969,1969,9NR3mDqs_iU,Creative Commons Attribution license (reuse allowed)
2047,2047,9Na2PFDhU2c,Creative Commons Attribution license (reuse allowed)
2120,2120,9NiRO4tsVgE,Creative Commons Attribution license (reuse allowed)
2312,2312,9O3WmFnt5ag,Creative Commons Attribution license (reuse allowed)
2636,2636,9OgYtMZOEdc,Creative Commons Attribution license (reuse allowed)
2650,2650,9OioVLmOTIs,Creative Commons Attribution license (reuse allowed)
2712,2712,9Oq_ZBLsWVk,Creative Commons Attribution license (reuse allowed)
2719,2719,9OrTqDIjpLc,Creative Commons Attribution license (reuse allowed)
2772,2772,9OwJaLLaXNo,Creative Commons Attribution license (reuse allowed)
2814,2814,9P0bcu3ZWeY,Creative Commons Attribution license (reuse allowed)
2888,2888,9P9yYPAiI9g,Creative Commons Attribution license (reuse allowed)
2997,2997,9PNsOURIkrM,Creative Commons Attribution license (reuse allowed)
2999,2999,9PNx9efFHlo,Creative Commons Attribution license (reuse allowed)
3114,3114,9PZZcATdAB0,Creative Commons Attribution license (reuse allowed)
3302,3302,9Puld319kZI,Creative Commons Attribution license (reuse allowed)
3341,3341,9Q1Jokt_zUA,Creative Commons Attribution license (reuse allowed)
3363,3363,9Q3fw7iHMXk,Creative Commons Attribution license (reuse allowed)
4273,4273,9Rokf2TqHzs,Creative Commons Attribution license (reuse allowed)
4686,4686,9S_Od74BanY,Creative Commons Attribution license (reuse allowed)
4839,4839,9SuAAcq-vGk,Creative Commons Attribution license (reuse allowed)
4914,4914,9T1FjDQcfOg,Creative Commons Attribution license (reuse allowed)
4940,4940,9T5IjPcaozE,Creative Commons Attribution license (reuse allowed)
5095,5095,9TNMaFKk6nU,Creative Commons Attribution license (reuse allowed)
5154,5154,9TVAwZwRZ-4,Creative Commons Attribution license (reuse allowed)
5192,5192,9TZlo4ije44,Creative Commons Attribution license (reuse allowed)
5300,5300,9TmR4PP8lsA,Creative Commons Attribution license (reuse allowed)
5549,5549,9UER8So5pKY,Creative Commons Attribution license (reuse allowed)
5560,5560,9UFTUrSx-e8,Creative Commons Attribution license (reuse allowed)
5631,5631,9UN6UxanMWs,Creative Commons Attribution license (reuse allowed)
5648,5648,9UPL9LyYZQA,Creative Commons Attribution license (reuse allowed)
5689,5689,9UUQztLV0sQ,Creative Commons Attribution license (reuse allowed)
5765,5765,9UdGm19EmFs,Creative Commons Attribution license (reuse allowed)
5960,5960,9V0OwVnkB0I,Creative Commons Attribution license (reuse allowed)
6068,6068,9VCizlXj1UI,Creative Commons Attribution license (reuse allowed)
6161,6161,9VOZBg7GVh0,Creative Commons Attribution license (reuse allowed)
6215,6215,9VVUELTtRLM,Creative Commons Attribution license (reuse allowed)
6414,6414,9VtRYCuUeA8,Creative Commons Attribution license (reuse allowed)
6530,6530,9W71dybwuys,Creative Commons Attribution license (reuse allowed)
6565,6565,9WCAoXBfmfg,Creative Commons Attribution license (reuse allowed)
6733,6733,9WWw0ILZlLs,Creative Commons Attribution license (reuse allowed)
6763,6763,9W_eJT1agu8,Creative Commons Attribution license (reuse allowed)
6956,6956,9WxllN5QK3E,Creative Commons Attribution license (reuse allowed)
7268,7268,9XZMIWynaek,Creative Commons Attribution license (reuse allowed)
7666,7666,9YGJFCup8ls,Creative Commons Attribution license (reuse allowed)
8175,8175,9ZEXFv_q2sI,Creative Commons Attribution license (reuse allowed)
8198,8198,9ZHDsvwyxCw,Creative Commons Attribution license (reuse allowed)
8507,8507,9ZqUgobk-ZQ,Creative Commons Attribution license (reuse allowed)
8520,8520,9Zs-eyPdxdE,Creative Commons Attribution license (reuse allowed)
8841,8841,9_RCtQGeMhA,Creative Commons Attribution license (reuse allowed)
8914,8914,9_ZUEms6Qoc,Creative Commons Attribution license (reuse allowed)
9077,9077,9_tS7Qe5x4o,Creative Commons Attribution license (reuse allowed)
9164,9164,9a2AGN_OB0Y,Creative Commons Attribution license (reuse allowed)
9311,9311,9aM2k2r1D8s,Creative Commons Attribution license (reuse allowed)
9479,9479,9afxxxvCEj8,Creative Commons Attribution license (reuse allowed)
9482,9482,9agAYq2kENU,Creative Commons Attribution license (reuse allowed)
9647,9647,9az_RRALe_I,Creative Commons Attribution license (reuse allowed)
9830,9830,9bLvni7rIUg,Creative Commons Attribution license (reuse allowed)
9959,9959,9ba8y96V1nA,Creative Commons Attribution license (reuse allowed)
10594,10594,9cq5zTm4vyA,Creative Commons Attribution license (reuse allowed)
10609,10609,9crZHveirIQ,Creative Commons Attribution license (reuse allowed)
10737,10737,9d8OB7D0pSg,Creative Commons Attribution license (reuse allowed)
10749,10749,9d9ZZMSM5Ls,Creative Commons Attribution license (reuse allowed)
10773,10773,9dCSCInYFcA,Creative Commons Attribution license (reuse allowed)
10949,10949,9dW7EhoxVhg,Creative Commons Attribution license (reuse allowed)
10959,10959,9dXRxKM3PDI,Creative Commons Attribution license (reuse allowed)
11158,11158,9dvF0EwuEuQ,Creative Commons Attribution license (reuse allowed)
11167,11167,9dw2tHprouQ,Creative Commons Attribution license (reuse allowed)
11272,11272,9e67XIn3F9A,Creative Commons Attribution license (reuse allowed)
11281,11281,9e6fKVG62Zs,Creative Commons Attribution license (reuse allowed)
11452,11452,9ePVQfEeArw,Creative Commons Attribution license (reuse allowed)
11629,11629,9eknWj5AXJc,Creative Commons Attribution license (reuse allowed)
11731,11731,9exrbbhSnxo,Creative Commons Attribution license (reuse allowed)
11802,11802,9f4Hg13gjXQ,Creative Commons Attribution license (reuse allowed)
11835,11835,9f8hpmDHWh0,Creative Commons Attribution license (reuse allowed)
11847,11847,9fA5IgoKKJk,Creative Commons Attribution license (reuse allowed)
11929,11929,9fJ_dM5yjsA,Creative Commons Attribution license (reuse allowed)
11966,11966,9fNbI7OuG38,Creative Commons Attribution license (reuse allowed)
12029,12029,9fTTUxhp6_4,Creative Commons Attribution license (reuse allowed)
12067,12067,9fYlDdyH_Tw,Creative Commons Attribution license (reuse allowed)
12154,12154,9fjJha8CcqQ,Creative Commons Attribution license (reuse allowed)
12242,12242,9fuz6pardKQ,Creative Commons Attribution license (reuse allowed)
12347,12347,9g8iqzKv4rA,Creative Commons Attribution license (reuse allowed)
12473,12473,9gOqBU2oZnk,Creative Commons Attribution license (reuse allowed)
12633,12633,9gguadDzdow,Creative Commons Attribution license (reuse allowed)
12661,12661,9gl30G0VSRY,Creative Commons Attribution license (reuse allowed)
12707,12707,9gqLFq4PEQo,Creative Commons Attribution license (reuse allowed)
12760,12760,9gz3pxyRTLw,Creative Commons Attribution license (reuse allowed)
12827,12827,9h6AxNGcMHQ,Creative Commons Attribution license (reuse allowed)
12850,12850,9h9jtdBzcy8,Creative Commons Attribution license (reuse allowed)
13221,13221,9hos2rBABmw,Creative Commons Attribution license (reuse allowed)
13317,13317,9i-qjFW6-bE,Creative Commons Attribution license (reuse allowed)
13318,13318,9i-ye6iej7k,Creative Commons Attribution license (reuse allowed)
13749,13749,9ioOZzE-oPc,Creative Commons Attribution license (reuse allowed)
13829,13829,9iw6vtQ0LBU,Creative Commons Attribution license (reuse allowed)
14023,14023,9jHiUbKCBQA,Creative Commons Attribution license (reuse allowed)
14223,14223,9jgS7Yu0zts,Creative Commons Attribution license (reuse allowed)
14698,14698,9kaWiJ4JGRA,Creative Commons Attribution license (reuse allowed)
14712,14712,9kd0N_4xM-o,Creative Commons Attribution license (reuse allowed)
14848,14848,9ksR42ktyvQ,Creative Commons Attribution license (reuse allowed)
15082,15082,9lK9A05nilo,Creative Commons Attribution license (reuse allowed)
15136,15136,9lR9cPAA8p4,Creative Commons Attribution license (reuse allowed)
15219,15219,9lb0s68HFn0,Creative Commons Attribution license (reuse allowed)
15263,15263,9lhNalyf0p0,Creative Commons Attribution license (reuse allowed)
15284,15284,9ljnIWzqSbU,Creative Commons Attribution license (reuse allowed)
15402,15402,9lxPBuv29dQ,Creative Commons Attribution license (reuse allowed)
15498,15498,9m96Rb3vByA,Creative Commons Attribution license (reuse allowed)
15527,15527,9mCQhhm7qRA,Creative Commons Attribution license (reuse allowed)
15645,15645,9mP72yeNqqo,Creative Commons Attribution license (reuse allowed)
15661,15661,9mQXXVOFE5w,Creative Commons Attribution license (reuse allowed)
15714,15714,9mWUZ0QdvFY,Creative Commons Attribution license (reuse allowed)
16071,16071,9nBIR1aaSHQ,Creative Commons Attribution license (reuse allowed)
16409,16409,9noNcgJXQPY,Creative Commons Attribution license (reuse allowed)
16452,16452,9nt_M_shMaY,Creative Commons Attribution license (reuse allowed)
16456,16456,9nu4138H2eI,Creative Commons Attribution license (reuse allowed)
16529,16529,9o2GcFviRBc,Creative Commons Attribution license (reuse allowed)
16734,16734,9oWJt5q_JQE,Creative Commons Attribution license (reuse allowed)
16839,16839,9oh7VRdcm0A,Creative Commons Attribution license (reuse allowed)
16938,16938,9otvMYCFFuk,Creative Commons Attribution license (reuse allowed)
17115,17115,9pDOF4UrQ-c,Creative Commons Attribution license (reuse allowed)
17197,17197,9pOUeXpCl8s,Creative Commons Attribution license (reuse allowed)
17254,17254,9pW5rV-A8rM,Creative Commons Attribution license (reuse allowed)
17292,17292,9paDxsZgC7o,Creative Commons Attribution license (reuse allowed)
17350,17350,9pi0isxZfcg,Creative Commons Attribution license (reuse allowed)
17545,17545,9q6NyQMirrw,Creative Commons Attribution license (reuse allowed)
17727,17727,9qT58vyLuGs,Creative Commons Attribution license (reuse allowed)
17856,17856,9qgvA1O_Uug,Creative Commons Attribution license (reuse allowed)
17939,17939,9qqZEJ3ZZ7w,Creative Commons Attribution license (reuse allowed)
17947,17947,9qr3-6Gy7Lc,Creative Commons Attribution license (reuse allowed)
18249,18249,9rN6W6hgrso,Creative Commons Attribution license (reuse allowed)
18295,18295,9rSwogdHJvQ,Creative Commons Attribution license (reuse allowed)
